Quality,Block Size,Avg Compression Time,Avg Saving Time,Avg Opening Time,MSE,PSNR,Compressed Size
1,32,0.08577132225036621,0.040924787521362305,0.050865888595581055,59.59513854980469,30.37869527085825,5
1,33,0.0917520523071289,0.043106794357299805,0.05581784248352051,61.31704330444336,30.254991557736908,5
1,34,0.0980842113494873,0.04487347602844238,0.06110787391662598,59.7346076965332,30.368543450326378,5
1,35,0.08909201622009277,0.04295015335083008,0.05405545234680176,60.59678649902344,30.306307671099766,5
1,36,0.09621858596801758,0.044910430908203125,0.05582022666931152,59.20618438720703,30.407132875071866,5
1,37,0.09297442436218262,0.04200553894042969,0.057843685150146484,62.158809661865234,30.19577671713298,5
1,38,0.09474492073059082,0.04488015174865723,0.05784893035888672,60.482322692871094,30.31451899913654,5
1,39,0.09770750999450684,0.046874284744262695,0.05983996391296387,60.02070617675781,30.347792600345752,5
1,40,0.09099197387695312,0.04285478591918945,0.053824663162231445,62.21299743652344,30.191992346131418,5
1,41,0.09873676300048828,0.04391312599182129,0.059413909912109375,61.36398696899414,30.251667918308,5
1,42,0.09535360336303711,0.045877933502197266,0.060810089111328125,60.82131576538086,30.290245497381363,5
1,43,0.0928192138671875,0.0418553352355957,0.06183648109436035,62.01209259033203,30.206039740605462,5
1,44,0.09383845329284668,0.04487967491149902,0.05733990669250488,62.17860412597656,30.19439392713494,5
1,45,0.09396147727966309,0.04587674140930176,0.05923199653625488,61.6355094909668,30.232493705738683,5
1,46,0.10391926765441895,0.047904014587402344,0.06208038330078125,61.219383239746094,30.261914109238795,5
1,47,0.0949552059173584,0.042852163314819336,0.06732678413391113,62.74399185180664,30.155082152651435,5
1,48,0.09274983406066895,0.04584527015686035,0.058843374252319336,62.016746520996094,30.20571382021114,5
1,49,0.10077047348022461,0.04683542251586914,0.06203007698059082,62.380130767822266,30.18034080031843,5
1,50,0.10571694374084473,0.04986691474914551,0.06183481216430664,61.84761428833008,30.217574090676326,5
1,51,0.10475349426269531,0.05083012580871582,0.0658254623413086,61.254634857177734,30.259414055171916,5
1,52,0.09275174140930176,0.04294896125793457,0.06183624267578125,63.931190490722656,30.07367569170825,5
1,53,0.10965228080749512,0.04488039016723633,0.0718083381652832,63.47241973876953,30.10495305768641,5
1,54,0.18160343170166016,0.05490469932556152,0.06781935691833496,61.70423126220703,30.227654148116386,5
1,55,0.12070775032043457,0.05187249183654785,0.08989238739013672,62.6710319519043,30.160135149420295,5
1,56,0.13068675994873047,0.0498659610748291,0.0777595043182373,62.3670654296875,30.181250512832992,5
1,57,0.1130821704864502,0.05125832557678223,0.07377147674560547,63.50621795654297,30.102641112923063,5
1,58,0.09976553916931152,0.04484820365905762,0.06582283973693848,63.57206726074219,30.098140266541385,5
1,59,0.1157236099243164,0.0468442440032959,0.07929849624633789,63.13536834716797,30.12807642276675,5
1,60,0.11619925498962402,0.046875,0.06773138046264648,64.11610794067383,30.061132094938344,5
1,61,0.11366462707519531,0.05086469650268555,0.08178043365478516,64.121337890625,30.060777855442854,5
1,62,0.11472487449645996,0.04989457130432129,0.07483386993408203,63.491233825683594,30.10366594063216,5
1,63,0.11366677284240723,0.05189156532287598,0.07290458679199219,63.719017028808594,30.088112933975907,5
1,64,0.09873533248901367,0.03989291191101074,0.06383013725280762,62.57524871826172,30.166777763910222,4
2,1,6.878341197967529,0.04295468330383301,7.719098806381226,105.60469818115234,27.893971211856297,0
2,2,2.313772439956665,0.04998326301574707,1.9346692562103271,105.8302001953125,27.88470743200794,8
2,3,1.059079647064209,0.04587554931640625,0.9068307876586914,92.95804595947266,28.4479337488725,6
2,4,0.6217103004455566,0.042936086654663086,0.5228731632232666,94.9124641418457,28.357571120593924,5
2,5,0.43675780296325684,0.04396533966064453,0.35456275939941406,95.37460327148438,28.3364761643041,5
2,6,0.3422865867614746,0.04188799858093262,0.2593381404876709,82.86030578613281,28.947338291903918,5
2,7,0.2664928436279297,0.0408937931060791,0.2069864273071289,78.1102523803711,29.20372319820337,5
2,8,0.21251249313354492,0.04088902473449707,0.15784192085266113,77.89570236206055,29.215668632971266,5
2,9,0.1845414638519287,0.04086017608642578,0.13760948181152344,71.23819351196289,29.603674629589825,5
2,10,0.16410279273986816,0.0409698486328125,0.11971211433410645,65.62767028808594,29.95993373325707,5
2,11,0.15654683113098145,0.039927005767822266,0.10870981216430664,67.37492752075195,29.8458204986947,5
2,12,0.13364315032958984,0.040860652923583984,0.09384679794311523,66.2258415222168,29.920528753462342,5
2,13,0.1296522617340088,0.0408937931060791,0.08976101875305176,64.18730545043945,30.056312162565067,5
2,14,0.12766075134277344,0.039925575256347656,0.08873200416564941,64.66750717163086,30.023942409517417,5
2,15,0.11572074890136719,0.04285573959350586,0.07679533958435059,62.23725128173828,30.190299571487156,5
2,16,0.10870814323425293,0.03889584541320801,0.06881427764892578,60.74541091918945,30.295668866264222,5
2,17,0.11073613166809082,0.04185628890991211,0.07382559776306152,58.99555969238281,30.42261035220087,5
2,18,0.10372352600097656,0.04089498519897461,0.06781888008117676,59.82125473022461,30.362248428998257,5
2,19,0.10571670532226562,0.03989362716674805,0.07051634788513184,59.528053283691406,30.38358680600293,5
2,20,0.09774041175842285,0.04089069366455078,0.06183433532714844,61.06338882446289,30.272994582697457,5
2,21,0.09973382949829102,0.041887521743774414,0.06235027313232422,60.87686538696289,30.286280788036994,5
2,22,0.09923791885375977,0.04288458824157715,0.06034398078918457,59.26705551147461,30.40267009584417,5
2,23,0.09892964363098145,0.04384875297546387,0.07455825805664062,59.567039489746094,30.380743448754473,5
2,24,0.1047213077545166,0.04487895965576172,0.0688161849975586,59.560977935791016,30.381185410182795,5
2,25,0.1077125072479248,0.043881893157958984,0.06283259391784668,59.88512420654297,30.35761406214068,5
2,26,0.1018214225769043,0.04587745666503906,0.059009552001953125,60.738739013671875,30.296145895037863,5
2,27,0.09275341033935547,0.040889739990234375,0.05485343933105469,60.3094596862793,30.326949232329472,5
2,28,0.10970878601074219,0.05584907531738281,0.0670778751373291,59.12841796875,30.412841016326052,5
2,29,0.09628438949584961,0.04683995246887207,0.06582522392272949,61.6468505859375,30.231694666042273,5
2,30,0.09917330741882324,0.049103736877441406,0.05988025665283203,60.59297180175781,30.306581077367156,5
2,31,0.09686827659606934,0.04484915733337402,0.06984829902648926,61.498775482177734,30.242138923547305,5
2,32,0.08477902412414551,0.041922569274902344,0.05394721031188965,59.59513854980469,30.37869527085825,5
2,33,0.09489250183105469,0.04288458824157715,0.05735468864440918,61.31704330444336,30.254991557736908,5
2,34,0.09824347496032715,0.04487943649291992,0.05684828758239746,59.7346076965332,30.368543450326378,5
2,35,0.09275078773498535,0.04288530349731445,0.05389094352722168,60.59678649902344,30.306307671099766,5
2,36,0.0937190055847168,0.04488015174865723,0.056845903396606445,59.20618438720703,30.407132875071866,5
2,37,0.09275388717651367,0.04288434982299805,0.055884599685668945,62.158809661865234,30.19577671713298,5
2,38,0.09371638298034668,0.04487919807434082,0.05735373497009277,60.482322692871094,30.31451899913654,5
2,39,0.09800410270690918,0.04787158966064453,0.05611610412597656,60.02070617675781,30.347792600345752,5
2,40,0.08602476119995117,0.04291248321533203,0.05308389663696289,62.21299743652344,30.191992346131418,5
2,41,0.09873723983764648,0.04491066932678223,0.0608372688293457,61.36398696899414,30.251667918308,5
2,42,0.09571170806884766,0.04590940475463867,0.05911064147949219,60.82131576538086,30.290245497381363,5
2,43,0.09275054931640625,0.04188871383666992,0.05884361267089844,62.01209259033203,30.206039740605462,5
2,44,0.09092926979064941,0.04396939277648926,0.05684638023376465,62.17860412597656,30.19439392713494,5
2,45,0.09474587440490723,0.046877145767211914,0.05884575843811035,61.6355094909668,30.232493705738683,5
2,46,0.09973335266113281,0.04787325859069824,0.06180238723754883,61.219383239746094,30.261914109238795,5
2,47,0.09474658966064453,0.04300665855407715,0.0608067512512207,62.74399185180664,30.155082152651435,5
2,48,0.09275245666503906,0.04591250419616699,0.05781388282775879,62.016746520996094,30.20571382021114,5
2,49,0.1047201156616211,0.049112796783447266,0.0608363151550293,62.380130767822266,30.18034080031843,5
2,50,0.10076236724853516,0.04883742332458496,0.060926198959350586,61.84761428833008,30.217574090676326,5
2,51,0.10571932792663574,0.052857398986816406,0.0658574104309082,61.254634857177734,30.259414055171916,5
2,52,0.09175682067871094,0.04292440414428711,0.05984067916870117,63.931190490722656,30.07367569170825,5
2,53,0.1013040542602539,0.04488110542297363,0.0663301944732666,63.47241973876953,30.10495305768641,5
2,54,0.10073709487915039,0.04787087440490723,0.06682300567626953,61.70423126220703,30.227654148116386,5
2,55,0.10870647430419922,0.05052757263183594,0.06981253623962402,62.6710319519043,30.160135149420295,5
2,56,0.11424922943115234,0.05186295509338379,0.06932449340820312,62.3670654296875,30.181250512832992,5
2,57,0.10073137283325195,0.04388236999511719,0.06383180618286133,63.50621795654297,30.102641112923063,5
2,58,0.10275483131408691,0.046843528747558594,0.07081127166748047,63.57206726074219,30.098140266541385,5
2,59,0.1266617774963379,0.046874046325683594,0.07686924934387207,63.13536834716797,30.12807642276675,5
2,60,0.10272431373596191,0.046906471252441406,0.06682181358337402,64.11610794067383,30.061132094938344,5
2,61,0.11819601058959961,0.05137276649475098,0.07679605484008789,64.121337890625,30.060777855442854,5
2,62,0.11217403411865234,0.050942420959472656,0.08006620407104492,63.491233825683594,30.10366594063216,5
2,63,0.1358199119567871,0.0589289665222168,0.0785071849822998,63.719017028808594,30.088112933975907,5
2,64,0.09773802757263184,0.04092979431152344,0.06679129600524902,62.57524871826172,30.166777763910222,4
3,1,6.579083681106567,0.04089188575744629,7.579348802566528,105.60469818115234,27.893971211856297,0
3,2,2.2789645195007324,0.051860809326171875,2.2052671909332275,105.8302001953125,27.88470743200794,8
3,3,1.0555064678192139,0.04587411880493164,0.9012296199798584,92.95804595947266,28.4479337488725,6
3,4,0.6239526271820068,0.04388260841369629,0.5271995067596436,94.86394882202148,28.359791621636955,5
3,5,0.43783068656921387,0.04590797424316406,0.3580138683319092,94.98375701904297,28.35431017054119,6
3,6,0.34632277488708496,0.044881582260131836,0.25839710235595703,82.50374984741211,28.966066729115674,6
3,7,0.2652301788330078,0.043877601623535156,0.207627534866333,77.48773574829102,29.238473902109593,6
3,8,0.20644879341125488,0.041887760162353516,0.15865397453308105,76.58613204956055,29.289302246505777,6
3,9,0.18251252174377441,0.04188871383666992,0.14261841773986816,69.46972274780273,29.712847952502077,6
3,10,0.17760920524597168,0.0419926643371582,0.1385960578918457,64.42226791381836,30.04044351264094,6
3,11,0.1616072654724121,0.040853023529052734,0.11023926734924316,65.97667694091797,29.936899232955415,6
3,12,0.13326334953308105,0.04185843467712402,0.09574460983276367,64.77951049804688,30.01642698897987,6
3,13,0.13065123558044434,0.041173696517944336,0.09226465225219727,63.09661865234375,30.130742748405158,6
3,14,0.13364315032958984,0.044881582260131836,0.08879303932189941,63.41705322265625,30.108743029130846,6
3,15,0.12164497375488281,0.044879913330078125,0.07679390907287598,60.65799331665039,30.301923219542747,6
3,16,0.10671424865722656,0.04188895225524902,0.06982541084289551,58.827999114990234,30.434962836532744,6
3,17,0.11170101165771484,0.04338979721069336,0.07480239868164062,57.013309478759766,30.571041094332042,6
3,18,0.10273265838623047,0.04242444038391113,0.06682229042053223,57.283931732177734,30.55047542367886,6
3,19,0.10076189041137695,0.041954755783081055,0.06595158576965332,58.186527252197266,30.482579229082802,6
3,20,0.09973359107971191,0.042887210845947266,0.06186509132385254,58.699462890625,30.444462334653544,6
3,21,0.09920883178710938,0.042917490005493164,0.06539654731750488,58.18339920043945,30.48281270789632,6
3,22,0.10123276710510254,0.04584455490112305,0.06134295463562012,56.52579879760742,30.608336525494636,6
3,23,0.09873533248901367,0.04487872123718262,0.06279730796813965,57.401309967041016,30.541585572336004,6
3,24,0.09378218650817871,0.043882131576538086,0.0608363151550293,56.71140670776367,30.5940994091673,6
3,25,0.09383988380432129,0.0438847541809082,0.055850982666015625,56.875308990478516,30.581565917742534,6
3,26,0.09075808525085449,0.04388070106506348,0.05684995651245117,57.83268737792969,30.50906987234756,6
3,27,0.08685874938964844,0.04192090034484863,0.05342721939086914,58.08206558227539,30.490383080134663,6
3,28,0.09570932388305664,0.04599642753601074,0.05710911750793457,56.100990295410156,30.641098333722447,6
3,29,0.09406638145446777,0.043976545333862305,0.05992841720581055,58.675559997558594,30.446231176856653,6
3,30,0.09802770614624023,0.04796171188354492,0.05808115005493164,56.58884048461914,30.603495656123965,6
3,31,0.09504342079162598,0.04587411880493164,0.0608057975769043,58.15185546875,30.48516784417655,6
3,32,0.08485126495361328,0.04188942909240723,0.050864219665527344,55.9037971496582,30.656390534262627,6
3,33,0.0907900333404541,0.04587912559509277,0.05652332305908203,57.829856872558594,30.509282434309064,6
3,34,0.09437918663024902,0.046875,0.05797100067138672,56.2341423034668,30.630802853030495,6
3,35,0.08976268768310547,0.0448451042175293,0.05482053756713867,57.2540168762207,30.552743991838554,6
3,36,0.09395766258239746,0.04684329032897949,0.055882930755615234,57.19045639038086,30.55756798557414,6
3,37,0.09074831008911133,0.044881343841552734,0.058916330337524414,59.48774337768555,30.38652866261439,6
3,38,0.0937495231628418,0.04587674140930176,0.05884289741516113,57.894466400146484,30.50443305374123,6
3,39,0.0967409610748291,0.04787182807922363,0.05884432792663574,57.418460845947266,30.540288142098785,6
3,40,0.08779716491699219,0.04484844207763672,0.05346107482910156,59.160011291503906,30.410521126519573,6
3,41,0.10173392295837402,0.04687356948852539,0.06183433532714844,58.452003479003906,30.462809593997484,6
3,42,0.1077108383178711,0.047872304916381836,0.06199145317077637,57.9058837890625,30.503576664445006,7
3,43,0.0932619571685791,0.04388141632080078,0.059267520904541016,59.11513137817383,30.413817017643115,6
3,44,0.09129190444946289,0.04484820365905762,0.0578455924987793,58.88606643676758,30.430678162589302,7
3,45,0.09574389457702637,0.047872304916381836,0.05884051322937012,58.5230598449707,30.45753335980496,7
3,46,0.1017301082611084,0.048868417739868164,0.06386017799377441,57.81303787231445,30.510545702418142,7
3,47,0.0947103500366211,0.043914794921875,0.06183338165283203,59.67466735839844,30.3729035404902,6
3,48,0.09275388717651367,0.047872304916381836,0.05884242057800293,58.57167434692383,30.45392721794085,6
3,49,0.09682154655456543,0.048905134201049805,0.0630197525024414,58.58407211303711,30.453008051516036,7
3,50,0.09973502159118652,0.05086493492126465,0.06293821334838867,57.91907501220703,30.502587434575158,7
3,51,0.10592174530029297,0.05116152763366699,0.0669107437133789,57.25949478149414,30.552328490820372,6
3,52,0.09278416633605957,0.04388713836669922,0.06032562255859375,60.336891174316406,30.324974312407697,7
3,53,0.10307097434997559,0.04602551460266113,0.06881880760192871,59.78142547607422,30.36514094376556,7
3,54,0.09810829162597656,0.049170732498168945,0.06304287910461426,58.97883605957031,30.423841633183528,7
3,55,0.10374140739440918,0.050832509994506836,0.06742501258850098,59.751243591308594,30.367334122649282,7
3,56,0.1077122688293457,0.05186152458190918,0.06978368759155273,59.04387664794922,30.41905496613544,7
3,57,0.11070418357849121,0.050195932388305664,0.07081031799316406,59.668155670166016,30.373377467652013,6
3,58,0.11269974708557129,0.04899907112121582,0.06797075271606445,60.05943298339844,30.344991331272197,7
3,59,0.10580849647521973,0.04587912559509277,0.07679176330566406,59.75809860229492,30.3668359032811,6
3,60,0.12267494201660156,0.05385279655456543,0.07530689239501953,60.718013763427734,30.297628045959677,7
3,61,0.1192770004272461,0.05495572090148926,0.08780312538146973,60.337345123291016,30.32494163807044,7
3,62,0.1322634220123291,0.05189156532287598,0.07483148574829102,60.47572326660156,30.314992898064496,7
3,63,0.11372804641723633,0.054323673248291016,0.08683443069458008,60.22340774536133,30.333150344149594,7
3,64,0.11313819885253906,0.044881582260131836,0.08078765869140625,59.54121780395508,30.382626477871504,6
4,1,6.65992283821106,0.03790092468261719,7.758753538131714,105.59765243530273,27.894260974591948,1
4,2,2.290236473083496,0.05482077598571777,1.9539284706115723,104.63587188720703,27.933997634119102,9
4,3,1.0764861106872559,0.052858591079711914,0.9330184459686279,93.11182403564453,28.440755264239158,7
4,4,0.6409194469451904,0.04792428016662598,0.5368349552154541,94.41626358032227,28.380335511585677,8
4,5,0.44677257537841797,0.04590773582458496,0.3640563488006592,77.72867202758789,29.224991128976257,7
4,6,0.34813475608825684,0.04487919807434082,0.26253199577331543,77.34400177001953,29.246537222015128,7
4,7,0.2759673595428467,0.044915199279785156,0.21093487739562988,67.52450942993164,29.836189231753615,8
4,8,0.20892643928527832,0.04346418380737305,0.16035223007202148,61.40389633178711,30.248844310670272,7
4,9,0.18262219429016113,0.04302406311035156,0.14079022407531738,63.31023406982422,30.116064416752163,8
4,10,0.165557861328125,0.044878482818603516,0.12579107284545898,59.369110107421875,30.395198215987932,8
4,11,0.1510767936706543,0.04439187049865723,0.11100983619689941,59.03888702392578,30.419421991112507,8
4,12,0.1352403163909912,0.04409956932067871,0.09789848327636719,56.11491775512695,30.640020301376044,8
4,13,0.1308121681213379,0.042874813079833984,0.09231805801391602,53.780330657958984,30.824568927968134,7
4,14,0.12892675399780273,0.043886661529541016,0.09175920486450195,54.74074172973633,30.74769683121735,8
4,15,0.11580753326416016,0.04507017135620117,0.08568477630615234,52.43519973754883,30.93457434198379,8
4,16,0.10714244842529297,0.04288434982299805,0.06992506980895996,51.614479064941406,31.003088124202648,8
4,17,0.11166977882385254,0.04489636421203613,0.07687926292419434,51.86802673339844,30.981806348542293,8
4,18,0.10624194145202637,0.04495596885681152,0.06777119636535645,51.98954772949219,30.97164321457801,8
4,19,0.09923887252807617,0.042886972427368164,0.06685137748718262,53.18415069580078,30.87298132536923,8
4,20,0.09571003913879395,0.044881582260131836,0.06382918357849121,52.41468048095703,30.936274181793955,8
4,21,0.09870195388793945,0.04587817192077637,0.06482839584350586,52.19291305541992,30.954688239551906,8
4,22,0.09876680374145508,0.04691934585571289,0.06287193298339844,51.24854278564453,31.033988398064775,8
4,23,0.09973454475402832,0.045876502990722656,0.06533527374267578,51.2463493347168,31.034174281207765,8
4,24,0.09478497505187988,0.04687690734863281,0.06063103675842285,51.56666946411133,31.007112783281265,8
4,25,0.09176325798034668,0.04587602615356445,0.057845354080200195,50.82218551635742,31.070270237016622,8
4,26,0.09162712097167969,0.04488062858581543,0.05787992477416992,51.99029541015625,30.971580757552335,8
4,27,0.08673691749572754,0.043918609619140625,0.056884050369262695,52.95290756225586,30.891905493313875,8
4,28,0.0930476188659668,0.04797101020812988,0.05946063995361328,51.656455993652344,30.999557537498834,8
4,29,0.0937495231628418,0.04587745666503906,0.0608365535736084,52.736785888671875,30.9096670324041,8
4,30,0.0937812328338623,0.04886937141418457,0.05980658531188965,50.54567337036133,31.0939637427019,8
4,31,0.09278631210327148,0.046945810317993164,0.06092071533203125,52.067054748535156,30.965173490196737,8
4,32,0.08440899848937988,0.045905113220214844,0.05382251739501953,50.53045654296875,31.09527138758784,7
4,33,0.08979654312133789,0.04787445068359375,0.058843135833740234,52.401588439941406,30.937359089940003,8
4,34,0.09525203704833984,0.04837656021118164,0.05984139442443848,50.64971923828125,31.085033185477833,8
4,35,0.08876466751098633,0.04588437080383301,0.05593156814575195,51.84510040283203,30.98372641002195,8
4,36,0.0932309627532959,0.04886746406555176,0.05841469764709473,51.93428039550781,30.976262424796634,8
4,37,0.09175586700439453,0.04886937141418457,0.06083869934082031,53.442222595214844,30.85195849260357,8
4,38,0.09378266334533691,0.04883575439453125,0.06781816482543945,52.931819915771484,30.89363534592694,8
4,39,0.09677290916442871,0.04886913299560547,0.060838937759399414,51.39306640625,31.021758299003142,8
4,40,0.0877995491027832,0.044957876205444336,0.05581855773925781,54.030731201171875,30.80439515955305,8
4,41,0.0967404842376709,0.047904014587402344,0.06344079971313477,52.65552520751953,30.916364119135853,8
4,42,0.09621763229370117,0.04886913299560547,0.06283378601074219,52.29547119140625,30.946162804469807,8
4,43,0.09075641632080078,0.04587864875793457,0.061835527420043945,53.430816650390625,30.85288548765336,8
4,44,0.09076237678527832,0.046874046325683594,0.05885457992553711,53.629913330078125,30.836732657564035,8
4,45,0.09511876106262207,0.049867868423461914,0.0603785514831543,53.013065338134766,30.886974440033377,9
4,46,0.10074806213378906,0.049878835678100586,0.06430530548095703,52.071632385253906,30.964791683507386,8
4,47,0.09397578239440918,0.0469512939453125,0.0637969970703125,53.5240364074707,30.84531503428949,8
4,48,0.09274768829345703,0.04937314987182617,0.07879042625427246,53.62056350708008,30.837489871268787,8
4,49,0.11574459075927734,0.05186176300048828,0.06416702270507812,52.73417282104492,30.90988222734787,9
4,50,0.10024118423461914,0.052858591079711914,0.06585884094238281,52.78099060058594,30.906028240113315,8
4,51,0.10571980476379395,0.05382180213928223,0.07084393501281738,51.67563247680664,30.99794560048389,8
4,52,0.09372091293334961,0.04587531089782715,0.06183433532714844,54.635860443115234,30.756025738330997,8
4,53,0.10172915458679199,0.04687356948852539,0.06881570816040039,54.15557861328125,30.79437160549691,8
4,54,0.0993034839630127,0.0518641471862793,0.06583166122436523,53.78993225097656,30.823793635844954,9
4,55,0.10276055335998535,0.05385398864746094,0.0688164234161377,52.98403549194336,30.889353279120094,9
4,56,0.10645675659179688,0.053887367248535156,0.07091546058654785,52.918853759765625,30.89469932215637,9
4,57,0.09873628616333008,0.04787039756774902,0.06482839584350586,54.90306091308594,30.73483803292026,8
4,58,0.09827709197998047,0.04747939109802246,0.06682157516479492,54.476436614990234,30.76871668884246,8
4,59,0.10566067695617676,0.04700493812561035,0.0747518539428711,53.60044479370117,30.83911967245131,8
4,60,0.10172700881958008,0.05160856246948242,0.07777953147888184,54.214935302734375,30.78961417022419,9
4,61,0.11527252197265625,0.05294203758239746,0.07990336418151855,54.52836990356445,30.76457845988142,9
4,62,0.11170554161071777,0.054853200912475586,0.07580709457397461,55.12711715698242,30.717150789917717,9
4,63,0.11487960815429688,0.05516409873962402,0.07691740989685059,53.904415130615234,30.814560226137452,9
4,64,0.09789800643920898,0.0449826717376709,0.07490229606628418,53.522945404052734,30.845403559300877,7
5,1,6.451479434967041,0.05388998985290527,7.406621932983398,105.47388076782227,27.899354352893436,17
5,2,2.227926015853882,0.06083798408508301,1.9496088027954102,88.36681365966797,28.667911654305307,10
5,3,1.0577247142791748,0.053949594497680664,0.9166259765625,96.06900787353516,28.304970552008463,10
5,4,0.618189811706543,0.047841548919677734,0.5254778861999512,77.20098876953125,29.254574981694624,9
5,5,0.4328486919403076,0.04788351058959961,0.35923218727111816,75.96334838867188,29.324762611131803,9
5,6,0.33995795249938965,0.047905683517456055,0.2615644931793213,62.13079833984375,30.197734268208457,10
5,7,0.2634251117706299,0.04687190055847168,0.21125483512878418,61.37307357788086,30.25102487470107,10
5,8,0.21043944358825684,0.04391336441040039,0.16455388069152832,56.68783187866211,30.595905138811652,9
5,9,0.1845088005065918,0.04684042930603027,0.1406245231628418,55.900184631347656,30.656671185585346,10
5,10,0.16264939308166504,0.046140193939208984,0.12812423706054688,50.9658203125,31.058013421437863,10
5,11,0.1508045196533203,0.045995473861694336,0.11429572105407715,51.30466079711914,31.029235402682872,10
5,12,0.13423371315002441,0.04745340347290039,0.09832882881164551,49.15625762939453,31.21501549158987,10
5,13,0.1318049430847168,0.044927358627319336,0.09677743911743164,49.549705505371094,31.180392832327385,9
5,14,0.125321626663208,0.04587721824645996,0.09275388717651367,49.37262725830078,31.195941229855478,9
5,15,0.11569094657897949,0.046874284744262695,0.08277726173400879,47.94589614868164,31.323289205031596,10
5,16,0.10774779319763184,0.04484415054321289,0.07284164428710938,46.769344329833984,31.431190793906882,9
5,17,0.11070895195007324,0.04687047004699707,0.0777583122253418,46.31258773803711,31.47381312783713,10
5,18,0.10284137725830078,0.04587745666503906,0.07081103324890137,46.97217559814453,31.41239685113287,10
5,19,0.10070085525512695,0.04487943649291992,0.06992936134338379,48.23186492919922,31.297463062277643,9
5,20,0.09773921966552734,0.04593396186828613,0.06691932678222656,47.43052673339844,31.37022413189723,10
5,21,0.09976887702941895,0.04787039756774902,0.06682133674621582,47.02338790893555,31.40766445199551,10
5,22,0.09873461723327637,0.04783987998962402,0.06682276725769043,47.22931671142578,31.388686983867835,10
5,23,0.09876513481140137,0.04744577407836914,0.06630444526672363,46.71076202392578,31.43663408585767,10
5,24,0.0942528247833252,0.04787182807922363,0.06283426284790039,46.098567962646484,31.493929264886823,10
5,25,0.0917515754699707,0.047840118408203125,0.05987405776977539,47.275489807128906,31.38444323733037,10
5,26,0.09175443649291992,0.04787278175354004,0.059838056564331055,47.67203140258789,31.34816702372011,10
5,27,0.08733415603637695,0.04592394828796387,0.06084942817687988,48.717506408691406,31.253953099101746,10
5,28,0.09325957298278809,0.04990243911743164,0.06205582618713379,47.16495895385742,31.394609000454853,10
